SEX,AGE
1,45
1,29
1,41
1,40
1,31
1,38
1,44
1,47
1,40
1,49
1,38
1,38
1,32
1,40
1,36
1,40
1,37
1,32
1,32
1,45
1,28
1,47
1,41
1,38
1,42
1,41
1,43
1,38
1,41
1,32
1,33
1,32
1,46
1,35
1,38
1,37
1,34
1,43
1,34
1,36
1,41
1,39
1,39
1,35
1,39
1,36
1,38
1,36
1,36
1,46
1,40
1,37
1,42
1,39
1,44
1,47
1,41
1,42
1,41
1,34
1,34
1,39
1,38
1,35
1,42
1,41
1,37
1,38
1,33
1,34
1,34
1,38
1,32
1,34
1,29
1,31
1,36
1,36
1,40
1,37
1,36
1,31
1,37
1,40
1,34
1,35
1,44
1,37
1,48
1,43
1,46
1,36
1,34
1,34
1,41
1,41
1,44
1,43
1,44
1,36
1,42
1,38
1,37
1,40
1,40
1,36
1,42
1,38
1,36
1,40
1,37
1,42
1,34
1,31
1,47
1,34
1,40
1,45
1,45
1,45
1,45
1,39
1,36
1,33
1,35
1,36
1,38
1,39
1,49
1,47
1,36
1,44
1,39
1,40
1,47
1,31
1,38
1,34
1,36
1,40
1,38
1,41
1,34
1,37
1,41
1,38
1,35
1,48
1,33
1,34
1,48
1,39
1,41
1,35
1,35
1,36
1,36
1,36
1,36
1,45
1,35
1,42
1,39
1,39
1,44
1,42
1,48
1,38
1,41
1,45
1,37
1,36
1,39
1,36
1,44
1,34
1,35
1,34
1,36
1,38
1,31
1,44
1,45
1,49
1,42
1,44
1,40
1,47
1,40
1,33
1,45
1,31
1,49
1,32
1,46
1,36
1,37
1,43
1,35
1,30
1,32
1,35
1,39
1,46
1,36
1,35
1,41
1,46
1,36
1,38
1,35
1,31
1,31
1,32
1,31
1,30
1,48
1,43
1,45
1,40
1,44
1,32
1,37
1,38
1,38
1,45
1,40
1,33
1,41
1,44
1,36
1,37
1,34
1,49
1,41
1,38
1,33
1,34
1,47
1,38
1,33
1,41
1,49
1,37
1,32
1,44
1,49
1,33
1,34
1,36
1,48
1,35
1,43
1,37
1,39
1,45
1,48
1,48
1,44
1,37
1,37
1,35
1,45
1,43
1,49
1,39
1,47
1,42
1,38
1,51
1,54
1,50
1,50
1,50
1,52
1,51
1,56
1,55
1,50
1,50
1,52
1,51
1,52
1,52
1,52
1,50
1,54
1,50
1,51
1,53
1,60
1,50
1,51
1,61
1,61
1,50
1,54
1,48
1,51
1,52
1,57
1,50
1,52
1,59
1,51
1,51
1,52
1,50
1,50
1,50
1,49
1,63
1,56
1,53
1,50
1,51
1,51
1,51
1,50
1,60
1,51
1,52
1,55
1,60
1,52
1,61
1,57
1,50
1,52
1,47
1,60
1,55
1,55
1,47
1,50
1,50
1,50
1,50
1,50
1,50
1,52
1,52
1,51
1,64
1,52
1,52
1,59
1,53
1,54
1,53
1,66
1,55
1,53
1,53
1,57
1,55
1,57
1,53
1,56
1,57
1,64
1,54
1,67
1,58
1,59
1,60
1,55
1,54
1,57
1,56
1,55
1,53
1,55
1,57
1,59
1,70
1,56
1,70
1,54
1,54
1,56
1,56
1,53
1,56
1,55
1,55
1,57
1,54
1,58
1,54
1,55
1,54
1,59
1,54
1,54
1,64
1,53
1,53
1,68
1,53
1,57
1,54
1,58
1,69
1,67
1,65
1,54
1,58
1,58
1,55
1,53
1,53
1,54
1,56
2,27
2,59
2,26
2,37
2,35
2,32
2,28
2,30
2,34
2,26
2,24
2,49
2,26
2,34
2,30
2,35
2,27
2,26
2,27
2,56
2,27
2,28
2,47
2,35
2,29
2,29
2,24
2,24
2,35
2,25
2,26
2,29
2,28
2,27
2,23
2,27
2,24
2,25
2,30
2,26
2,29
2,51
2,25
2,27
2,28
2,26
2,24
2,28
2,30
2,27
2,24
2,30
2,22
2,27
2,29
2,29
2,28
2,24
2,29
2,27
2,29
2,25
2,29
2,29
2,29
2,26
2,28
2,26
2,27
2,28
2,26
2,28
2,34
2,29
2,28
2,28
2,28
2,27
2,27
2,33
2,24
2,29
2,35
2,30
2,23
2,24
2,27
2,29
2,28
2,30
2,29
2,28
2,28
2,29
2,27
2,25
2,34
2,25
2,30
2,28
2,39
2,29
2,26
2,24
2,29
2,27
2,38
2,22
2,22
2,23
2,23
2,23
2,24
2,25
2,25
2,26
2,26
2,48
2,30
2,33
2,28
2,22
2,22
2,22
2,23
2,44
2,26
2,35
2,23
2,22
2,22
2,23
2,23
2,23
2,23
2,22
2,22
2,22
2,22
2,22
2,22
2,24
2,24
2,24
2,23
2,23
2,21
2,22
2,22
2,22
2,24
2,22
2,23
2,22
2,22
2,23
2,23
2,22
2,22
2,23
2,23
2,23
2,22
2,23
2,23
2,23
2,24
2,25
2,25
2,25
2,26
2,26
2,22
2,22
2,23
2,24
2,21
2,25
2,25
2,30
2,23
2,31
2,22
2,35
2,23
2,24
2,25
2,22
2,37
2,38
2,22
2,24
2,22
2,25
2,26
2,24
2,25
2,27
2,21
2,22
2,23
2,23
2,23
2,23
2,25
2,25
2,23
2,23
2,24
2,24
2,24
2,24
2,24
2,24
2,24
2,24
2,24
2,23
2,26
2,23
2,23
2,24
2,24
2,24
2,24
2,24
2,24
2,24
2,24
2,25
2,25
2,26
2,26
2,22
2,23
2,23
2,22
2,23
2,24
2,24
2,24
2,25
2,25
2,26
2,26
2,25
2,25
2,25
2,25
2,26
2,26
2,26
2,26
2,27
2,27
2,27
2,27
2,27
2,27
2,22
2,23
2,23
2,24
2,24
2,22
2,23
2,24
2,24
2,24
2,26
2,23
2,25
2,23
2,23
2,23
2,25
2,23
2,24
2,24
2,25
2,23
2,24
2,22
2,22
2,24
2,23
2,23
2,24
2,24
2,25
2,25
2,27
2,27
2,30
2,25
2,25
2,24
2,25
2,25
2,25
2,25
2,25
2,26
2,23
2,24
2,26
2,26
2,23
2,23
2,23
2,23
2,23
2,23
2,42
2,24
2,24
2,24
2,26
2,26
2,21
2,21
2,22
2,22
2,23
2,26
2,27
2,22
2,26
2,25
2,26
2,26
2,26
2,26
2,24
2,23
2,23
2,21
2,23
2,23
2,24
2,24
2,23
2,24
2,24
2,23
2,23
2,24
2,23
2,25
2,24
2,24
2,22
2,24
2,24
2,24
2,24
2,25
2,23
2,24
2,24
2,24
2,24
2,24
2,24
2,24
2,25
2,25
2,25
2,25
2,25
2,25
2,25
2,26
2,24
2,24
2,24
2,25
2,25
2,25
2,25
2,25
2,25
2,25
2,25
2,25
2,25
2,25
2,26
2,26
2,26
2,25
2,27
2,24
2,24
2,25
2,25
2,25
2,25
2,25
2,25
2,25
2,25
2,24
2,25
2,25
2,26
2,26
2,26
2,26
2,26
2,26
2,24
2,24
2,25
2,26
2,25
2,26
2,26
2,26
2,26
2,27
2,25
2,26
2,24
2,25
2,26
2,26
2,26
2,27
2,29
2,27
2,27
2,27
2,27
2,27
2,22
2,23
2,24
2,24
2,24
2,24
2,24
2,26
2,27
2,25
2,25
2,25
2,26
2,27
2,27
2,27
2,27
2,26
2,26
2,27
2,27
2,27
2,27
2,26
2,26
2,26
2,27
2,27
2,27
2,25
2,26
2,26
2,26
2,27
2,26
2,24
2,25
2,25
2,27
2,23
2,25
2,26
2,24
2,24
2,26
2,22
2,26
2,26
2,27
2,27
2,28
2,25
2,26
2,25
2,25
2,26
2,26
2,27
2,27
2,27
2,25
2,27
2,27
2,27
2,27
2,27
2,27
2,27
2,27
2,27
2,27
2,27
2,27
2,27
2,23
2,24
2,24
2,22
2,23
2,23
2,28
2,23
2,24
2,24
2,25
2,24
2,25
2,27
2,25
2,26
2,25
2,29
2,28
2,29
2,27
2,27
2,27
2,27
2,27
2,27
2,27
2,27
2,27
2,27
2,27
2,27
2,27
2,27
2,27
2,27
2,28
2,28
2,28
2,28
2,28
2,28
2,27
2,27
2,26
2,27
2,27
2,27
2,28
2,27
2,28
2,28
2,27
2,27
2,27
2,28
2,28
2,28
2,28
2,28
2,28
2,28
2,24
2,23
2,24
2,25
2,24
2,25
2,27
2,27
2,27
2,27
2,27
2,28
2,28
2,28
2,28
2,29
2,29
2,29
2,29
2,29
2,29
2,29
2,26
2,26
2,27
2,27
2,27
2,27
2,28
2,28
2,28
2,29
2,29
2,26
2,27
2,27
2,24
2,28
2,28
2,28
2,29
2,27
2,27
2,24
2,25
2,26
2,27
2,27
2,27
2,25
2,25
2,26
2,26
2,27
2,27
2,29
2,29
2,28
2,28
2,28
2,28
2,28
2,28
2,28
2,28
2,28
2,28
2,28
2,24
2,25
2,25
2,25
2,24
2,25
2,25
2,25
2,28
2,28
2,29
2,29
2,28
2,29
2,29
2,29
2,29
2,29
2,27
2,27
2,27
2,28
2,28
2,28
2,29
2,29
2,27
2,26
2,26
2,27
2,28
2,23
2,23
2,26
2,29
2,27
2,28
2,28
2,29
2,29
2,29
2,28
2,28
2,28
2,27
2,27
2,28
2,29
2,28
2,28
2,28
2,28
2,29
2,28
2,28
2,28
2,29
2,29
2,29
2,29
2,28
2,28
2,28
2,29
2,29
2,29
2,28
2,29
2,28
2,30
2,30
2,29
2,29
2,31
2,31
2,30
2,28
2,29
2,29
2,29
2,29
2,29
2,29
2,29
2,26
2,26
2,27
2,29
2,28
2,28
2,24
2,23
2,22
2,24
2,22
2,23
2,23
2,42
2,25
2,24
2,24
2,25
2,28
2,26
2,29
2,29
2,29
2,29
2,29
2,29
2,29
2,29
2,30
2,30
2,30
2,30
2,30
2,30
2,29
2,29
2,29
2,29
2,29
2,29
2,29
2,30
2,27
2,27
2,27
2,28
2,30
2,28
2,31
2,33
2,27
2,29
2,28
2,28
2,27
2,27
2,27
2,28
2,28
2,28
2,29
2,29
2,28
2,28
2,29
2,29
2,29
2,30
2,31
2,31
2,30
2,29
2,29
2,29
2,29
2,30
2,31
2,31
2,31
2,27
2,24
2,25
2,25
2,23
2,24
2,24
2,31
2,29
2,27
2,29
2,27
2,27
2,26
2,27
2,26
2,26
2,29
2,28
2,29
2,31
2,30
2,29
2,28
2,28
2,28
2,31
2,30
2,31
2,31
2,32
2,32
2,31
2,29
2,32
2,33
2,31
2,29
2,30
2,30
2,31
2,31
2,24
2,22
2,25
2,25
2,25
2,25
2,25
2,26
2,27
2,27
2,29
2,29
2,29
2,29
2,30
2,31
2,31
2,31
2,31
2,29
2,31
2,30
2,29
2,30
2,30
2,29
2,33
2,33
2,28
2,29
2,30
2,30
2,28
2,29
2,29
2,30
2,29
2,30
2,30
2,29
2,30
2,29
2,30
2,32
2,30
2,31
2,32
2,32
2,29
2,29
2,29
2,29
2,30
2,29
2,29
2,29
2,30
2,30
2,30
2,29
2,30
2,31
2,27
2,27
2,27
2,27
2,30
2,30
2,30
2,30
2,30
2,30
2,31
2,31
2,30
2,27
2,27
2,28
2,28
2,30
2,30
2,24
2,24
2,24
2,25
2,27
2,28
2,30
2,30
2,29
2,29
2,29
2,28
2,28
2,25
2,25
2,25
2,25
2,26
2,26
2,26
2,28
2,30
2,28
2,28
2,28
2,31
2,31
2,32
2,30
2,31
2,31
2,32
2,32
2,28
2,29
2,31
2,30
2,26
2,27
2,31
2,32
2,32
2,32
2,32
2,29
2,29
2,29
2,27
2,32
2,29
2,31
2,27
2,28
2,29
2,31
2,32
2,30
2,34
2,30
2,29
2,29
2,30
2,30
2,31
2,32
2,32
2,33
2,33
2,33
2,30
2,30
2,30
2,30
2,27
2,27
2,28
2,28
2,28
2,28
2,26
2,27
2,29
2,30
2,28
2,34
2,37
2,35
2,35
2,37
2,37
2,37
2,39
2,36
2,36
2,40
2,23
2,34
2,33
2,33
2,40
2,37
2,33
2,34
2,35
2,35
2,35
2,39
2,47
2,36
2,45
2,38
2,38
2,37
2,38
2,38
2,36
2,36
2,46
2,36
2,36
2,38
2,37
2,42
2,44
2,41
2,38
2,36
2,44
2,44
2,31
2,31
2,31
2,49
2,41
2,36
2,42
2,40
2,38
2,40
2,41
2,44
2,36
2,48
2,44
2,48
2,49
2,45
2,39
2,42
2,44
2,41
2,36
2,36
2,44
2,31
2,34
2,36
2,38
2,39
2,46
2,43
2,41
2,35
2,45
2,30
2,34
2,35
2,39
2,40
2,49
2,46
2,32
2,46
2,38
2,37
2,33
2,33
2,44
2,32
2,33
2,33
2,37
2,40
2,41
2,45
2,40
2,40
2,34
2,46
2,32
2,37
2,43
2,43
2,40
2,36
2,40
2,35
2,34
2,37
2,38
2,33
2,43
2,47
2,35
2,40
2,46
2,49
2,45
2,36
2,40
2,37
2,48
2,41
2,31
2,33
2,46
2,45
2,40
2,47
2,48
2,31
2,32
2,33
2,34
2,35
2,35
2,34
2,35
2,38
2,32
2,32
2,34
2,43
2,42
2,30
2,36
2,47
2,30
2,30
2,31
1,31
1,30
1,31
1,32
1,31
2,34
2,44
2,48
2,43
2,37
2,33
2,34
2,48
2,31
2,32
2,31
2,37
2,49
2,35
2,39
2,31
2,34
2,48
2,46
2,33
2,41
2,36
2,35
2,40
2,41
2,49
2,40
2,45
2,41
2,43
2,47
2,36
2,43
2,38
2,42
2,43
2,38
2,37
2,45
2,46
2,30
2,32
2,32
2,33
2,37
2,40
2,39
2,34
2,36
2,49
2,43
2,44
2,36
2,41
2,44
2,34
2,35
2,37
2,42
2,38
2,41
2,34
2,38
2,43
2,38
2,47
2,45
2,44
2,34
2,33
2,33
2,49
2,37
2,42
2,38
2,34
2,42
2,47
2,43
2,35
2,37
2,34
2,34
2,43
2,36
2,39
2,44
2,45
2,37
2,48
2,40
2,41
2,29
2,30
2,33
2,33
2,43
2,39
2,41
2,36
2,39
2,30
2,31
2,31
2,31
2,32
2,32
2,33
2,42
2,44
2,47
2,36
2,39
2,36
2,43
2,30
2,33
2,38
2,33
2,34
2,38
2,32
2,32
2,32
2,34
2,35
2,36
2,35
2,31
2,46
2,41
2,47
2,34
2,31
2,34
2,37
2,31
2,36
2,36
2,33
2,34
2,35
2,30
2,30
2,41
2,44
2,36
2,44
2,45
2,35
2,35
2,35
2,36
2,35
2,38
2,32
2,31
2,44
2,38
2,40
2,32
2,33
2,38
2,47
2,32
2,38
2,34
2,32
2,30
2,30
2,33
2,36
2,37
2,40
2,30
2,31
2,38
2,34
2,46
2,41
2,32
2,33
2,34
2,40
2,45
2,39
2,35
2,30
2,37
2,40
2,34
2,35
2,36
2,26
2,30
2,36
2,39
2,38
2,44
2,32
2,31
2,36
2,29
2,43
2,36
2,46
2,29
2,30
2,33
2,41
2,44
2,46
2,45
2,36
2,46
2,39
2,40
2,35
2,33
2,35
2,36
2,36
2,44
2,34
2,34
2,33
2,30
2,38
2,37
2,44
2,30
2,33
2,38
2,35
2,33
2,45
2,31
2,35
2,31
2,40
2,42
2,33
2,35
2,38
2,44
2,33
2,33
2,36
2,35
2,37
2,46
2,35
2,47
2,41
2,31
2,31
2,32
2,42
2,37
2,42
2,37
2,29
2,34
2,39
2,30
2,30
2,31
2,35
2,35
2,38
2,33
2,34
2,42
2,28
2,36
2,44
2,49
2,36
2,46
2,39
2,46
2,41
2,30
2,32
2,34
2,31
2,47
2,31
2,33
2,33
2,32
2,32
2,31
2,32
2,32
2,43
2,40
2,34
2,34
2,29
2,28
2,44
2,29
2,39
2,27
2,28
2,31
2,30
2,34
2,30
2,39
2,37
2,29
2,35
2,43
2,31
2,31
2,36
2,37
2,42
2,36
2,36
2,45
2,27
2,30
2,27
2,30
2,31
2,33
2,47
2,35
2,43
2,27
2,27
2,30
2,32
2,45
2,48
2,37
2,37
2,39
2,37
2,33
2,33
2,33
2,34
2,35
2,41
2,27
2,29
2,27
2,29
2,29
2,36
2,37
2,43
2,48
2,34
2,31
2,32
2,33
2,32
2,32
2,46
2,29
2,30
2,44
2,43
2,43
2,33
2,28
2,44
2,31
2,34
2,35
2,43
2,44
2,34
2,44
2,29
2,31
2,32
2,34
2,44
2,44
2,46
2,25
2,48
2,46
2,30
2,41
2,30
2,34
2,36
2,33
2,33
2,25
2,31
2,27
2,38
2,23
2,27
2,36
2,36
2,32
2,31
2,43
2,39
2,41
2,40
2,43
2,34
2,43
2,40
2,33
2,40
2,37
2,38
2,42
2,44
2,41
2,37
2,46
2,41
2,44
2,35
2,39
2,41
2,49
2,42
2,46
2,46
2,40
2,32
2,46
2,33
2,45
2,38
2,34
2,43
2,43
2,45
2,38
2,41
2,37
2,37
2,42
2,43
2,34
2,43
2,38
2,40
2,36
2,39
2,36
2,36
2,43
2,35
2,45
2,37
2,33
2,33
2,34
2,45
2,40
2,42
2,45
2,33
2,46
2,41
2,32
2,32
2,32
2,33
2,36
2,36
2,37
2,33
2,32
2,41
2,41
2,39
2,27
2,27
2,28
2,29
2,29
2,29
2,29
2,33
2,36
2,31
2,32
2,46
2,47
2,41
2,32
2,33
2,38
2,45
2,35
2,38
2,31
2,45
2,31
2,32
2,32
2,34
2,41
2,47
2,40
2,37
2,47
2,28
2,33
2,33
2,40
2,36
2,37
2,38
2,41
2,32
2,33
2,46
2,49
2,32
2,34
2,45
2,47
2,44
2,30
2,36
2,41
2,42
2,31
2,32
2,35
2,37
2,28
2,42
2,32
2,28
2,30
2,31
2,45
2,47
2,27
2,33
2,27
2,30
2,40
2,43
2,33
2,41
2,30
2,46
2,40
2,29
2,35
2,40
2,28
2,34
2,35
2,37
2,41
2,35
2,33
2,34
2,34
2,36
2,39
2,34
2,37
2,32
2,44
2,37
2,47
2,36
2,41
2,37
2,32
2,33
2,34
2,35
2,36
2,35
2,38
2,40
2,38
2,47
2,31
2,32
2,32
2,45
2,36
2,35
2,47
2,36
2,33
2,37
2,39
2,33
2,48
2,36
2,45
2,41
2,35
2,46
2,38
2,34
2,35
2,32
2,45
2,39
2,37
2,40
2,39
2,45
2,36
2,42
2,36
2,41
2,43
2,48
2,48
2,48
2,39
2,33
2,39
2,38
2,48
2,34
2,38
2,44
2,36
2,45
2,46
2,46
2,40
2,42
2,43
2,34
2,44
2,36
2,39
2,37
2,42
2,45
2,34
2,39
2,35
2,41
2,42
2,31
2,43
2,37
2,39
2,31
2,32
2,32
2,33
2,33
2,35
2,35
2,35
2,41
2,49
2,42
2,37
2,44
2,42
2,37
2,40
2,39
2,40
2,38
2,45
2,33
2,36
2,37
2,40
2,45
2,33
2,39
2,43
2,40
2,46
2,38
2,36
2,37
2,39
2,39
2,44
2,37
2,37
2,42
2,39
2,40
2,36
2,35
2,37
2,49
2,49
2,46
2,42
2,44
2,42
2,42
2,49
2,37
2,36
2,44
2,42
2,35
2,49
2,35
2,43
2,39
2,34
2,35
2,45
2,39
2,30
2,31
2,31
2,25
2,28
2,29
2,31
2,32
2,33
2,35
2,42
2,25
2,37
2,42
2,40
2,30
2,32
2,39
2,46
2,31
2,31
2,31
2,33
2,40
2,27
2,29
2,31
2,31
2,29
2,34
2,44
2,39
2,42
2,41
2,36
2,47
2,35
2,35
2,36
2,40
2,38
2,36
2,36
2,34
2,34
2,43
2,36
2,44
2,29
2,30
2,30
2,31
2,33
2,33
2,33
2,30
2,32
2,33
2,41
2,27
2,28
2,28
2,28
2,28
2,29
2,34
2,40
2,39
2,37
2,28
2,28
2,35
2,40
2,48
2,37
2,49
2,29
2,34
2,34
2,39
2,30
2,31
2,31
2,31
2,31
2,32
2,47
2,32
2,32
2,34
2,35
2,35
2,44
2,40
2,36
2,38
2,34
2,42
2,37
2,34
2,35
2,43
2,37
2,39
2,38
2,32
2,32
2,35
2,40
2,46
2,48
2,33
2,33
2,34
2,34
2,35
2,48
2,43
2,42
2,30
2,32
2,34
2,38
2,46
2,44
2,40
2,38
2,32
2,32
2,32
2,39
2,34
2,31
2,34
2,29
2,33
2,40
2,28
2,37
2,29
2,33
2,44
2,36
2,31
2,37
2,34
2,39
2,32
2,34
2,40
2,43
2,38
2,33
2,47
2,39
2,36
2,45
2,44
2,34
2,34
2,34
2,36
2,31
2,33
2,37
2,41
2,44
2,40
2,38
2,44
2,46
2,46
2,32
2,33
2,35
2,30
2,39
2,31
2,31
2,30
2,31
2,31
2,31
2,31
2,32
2,30
2,32
2,31
2,31
2,30
2,30
2,31
2,31
2,32
2,32
2,33
2,32
2,33
2,33
2,33
2,32
2,32
2,32
2,31
2,32
2,33
2,33
2,33
2,31
2,31
2,31
2,33
2,33
2,33
2,33
2,32
2,31
2,31
2,32
2,32
2,31
2,30
2,30
2,32
2,34
2,34
2,33
2,36
2,36
2,35
2,45
2,46
2,47
2,35
2,49
2,36
2,36
2,35
2,37
2,45
2,35
2,46
2,40
2,36
2,38
2,47
2,36
2,40
2,45
2,33
2,41
2,38
2,44
2,37
2,38
2,39
2,35
2,39
2,35
2,36
2,43
2,44
2,48
2,39
2,39
2,34
2,34
2,34
2,36
2,36
2,36
2,39
2,36
2,33
2,37
2,43
2,43
2,37
2,49
2,44
2,40
2,39
2,37
2,38
2,39
2,44
2,37
2,40
2,44
2,34
2,41
2,38
2,37
2,41
2,40
2,39
2,39
2,41
2,42
2,38
2,39
2,39
2,41
2,43
2,44
2,43
2,40
2,42
2,40
2,41
2,33
2,44
2,35
2,48
2,42
2,37
2,44
2,37
2,39
2,39
2,34
2,35
2,35
2,39
2,37
2,42
2,46
2,34
2,34
2,44
2,40
2,32
2,31
2,36
2,43
2,41
2,38
2,42
2,44
2,43
2,43
2,44
2,49
2,48
2,39
2,46
2,34
2,35
2,39
2,35
2,35
2,31
2,40
2,38
2,43
2,35
2,43
2,46
2,34
2,34
2,37
2,38
2,36
2,36
2,41
2,37
2,36
2,32
2,33
2,39
2,48
2,38
2,47
2,46
2,41
2,41
2,39
2,33
2,34
2,43
2,48
2,49
2,38
2,36
2,37
2,49
2,47
2,43
2,38
2,46
2,52
2,44
2,50
2,63
2,54
2,50
2,50
2,51
2,53
2,54
2,56
2,55
2,54
2,51
2,51
2,51
2,51
2,52
2,53
2,52
2,57
2,51
2,53
2,50
2,50
2,64
2,59
2,54
2,55
2,52
2,50
2,65
2,57
2,47
2,52
2,53
2,53
2,54
2,58
2,59
2,59
2,53
2,52
2,55
2,50
2,51
2,51
2,52
2,53
2,53
2,56
2,60
2,50
2,51
2,51
2,49
2,49
2,51
2,57
2,54
2,51
2,50
2,55
2,52
2,49
2,55
2,59
2,48
2,51
2,58
2,58
2,65
2,54
2,56
2,59
2,49
2,52
2,50
2,49
2,49
2,48
2,52
2,51
2,52
2,49
2,53
2,50
2,51
2,62
2,60
2,54
2,53
2,54
2,50
2,52
2,49
2,50
2,64
2,60
2,50
2,53
2,54
2,56
2,55
2,51
2,49
2,53
2,51
2,57
2,62
2,58
2,49
2,53
2,40
2,47
2,49
2,53
2,53
2,55
2,56
2,67
2,49
2,50
2,51
2,54
2,53
2,54
2,50
2,50
2,61
2,67
2,55
2,53
2,54
2,53
2,50
2,51
2,51
2,51
2,50
2,47
2,50
2,51
2,51
2,51
2,50
2,51
2,50
2,51
2,52
2,53
2,50
2,53
2,52
2,54
2,54
2,53
2,57
2,54
2,65
2,52
2,56
2,55
2,52
2,52
2,53
2,54
2,60
2,57
2,57
2,58
2,57
1,40
1,30
1,31
1,49
1,25
1,26
1,29
1,30
1,30
1,30
1,27
1,28
1,28
1,29
1,28
1,25
1,27
1,29
1,30
1,27
1,27
1,25
1,29
1,30
1,25
1,27
1,30
1,28
1,27
1,23
1,29
1,36
1,35
1,27
1,30
1,27
1,29
1,23
1,30
1,29
1,36
1,29
1,22
1,26
1,26
1,23
1,22
1,25
1,29
1,22
1,22
1,21
1,21
1,22
1,25
1,26
1,22
1,23
1,22
1,22
1,23
1,24
1,24
1,22
1,22
1,22
1,22
1,23
1,23
1,23
1,24
1,25
1,26
1,21
1,22
1,23
1,23
1,22
1,21
1,21
1,22
1,22
1,26
1,27
1,27
1,27
1,32
1,26
1,24
1,24
1,24
1,22
1,25
1,29
1,22
1,24
1,26
1,24
1,25
1,24
1,24
1,24
1,23
1,23
1,24
1,24
1,25
1,25
1,25
1,27
1,24
1,23
1,25
1,26
1,25
1,26
1,27
1,25
1,26
1,25
1,26
1,25
1,26
1,26
1,23
1,23
1,23
1,24
1,25
1,25
1,25
1,37
1,25
1,26
1,27
1,30
1,26
1,25
1,24
1,25
1,25
1,25
1,25
1,26
1,26
1,26
1,23
1,26
1,27
1,27
1,27
1,27
1,23
1,27
1,23
1,24
1,25
1,25
1,24
1,24
1,24
1,25
1,28
1,25
1,26
1,25
1,24
1,25
1,25
1,25
1,25
1,26
1,26
1,26
1,25
1,26
1,26
1,26
1,25
1,26
1,27
1,27
1,28
1,26
1,27
1,27
1,26
1,27
1,27
1,26
1,23
1,25
1,25
1,25
1,27
1,27
1,28
1,27
1,28
1,26
1,26
1,27
1,22
1,23
1,24
1,28
1,32
1,27
1,27
1,27
1,27
1,23
1,26
1,27
1,25
1,26
1,25
1,25
1,27
1,28
1,27
1,28
1,27
1,27
1,28
1,29
1,28
1,28
1,28
1,28
1,27
1,28
1,28
1,27
1,28
1,28
1,37
1,28
1,27
1,28
1,28
1,28
1,25
1,29
1,26
1,27
1,24
1,27
1,29
1,29
1,30
1,23
1,24
1,24
1,22
1,27
1,27
1,28
1,28
1,29
1,29
1,27
1,28
1,28
1,27
1,28
1,27
1,29
1,29
1,29
1,29
1,29
1,27
1,28
1,27
1,27
1,28
1,25
1,29
1,29
1,29
2,29
1,29
1,28
1,28
1,29
1,29
1,27
1,27
1,24
1,28
1,28
1,29
1,29
1,29
1,27
1,29
1,27
1,27
1,29
1,29
1,29
1,28
1,28
1,28
1,29
1,28
1,29
1,29
1,29
1,28
1,29
1,30
1,22
1,28
1,27
1,28
1,28
1,28
1,24
1,30
1,30
1,30
1,30
1,27
1,30
1,30
1,30
1,30
1,28
1,28
1,31
1,32
1,29
1,27
1,28
1,30
1,30
1,30
1,29
1,29
1,30
1,29
1,30
1,30
1,30
1,30
1,31
1,28
1,31
1,29
1,26
1,27
1,25
1,23
1,24
1,31
1,30
1,28
1,28
1,28
1,29
1,27
1,29
1,30
1,30
1,30
1,31
1,32
1,32
1,30
1,31
1,30
1,32
1,30
1,32
1,31
1,31
1,27
1,31
1,31
1,31
1,23
1,31
1,29
1,30
1,31
1,30
1,30
1,30
1,31
1,30
1,31
1,30
1,31
1,30
1,30
1,30
1,32
1,31
1,31
1,30
1,30
1,31
1,31
1,29
1,30
1,30
1,29
1,29
1,25
1,31
1,31
1,26
1,26
1,24
1,27
1,24
1,28
1,31
1,29
1,32
1,31
1,31
1,33
1,30
1,26
1,30
1,31
1,33
1,33
1,32
1,30
1,32
1,29
1,30
1,30
1,31
1,30
1,47
1,35
1,37
1,41
1,40
1,37
1,29
1,30
1,29
1,31
1,34
1,46
1,37
1,30
1,42
1,43
1,41
1,49
1,37
1,32
1,32
1,32
1,32
1,35
1,35
1,39
1,38
1,48
1,35
1,44
1,46
1,49
1,33
1,33
1,35
1,48
1,37
1,42
1,49
1,49
1,45
1,38
1,37
1,39
1,33
1,48
1,34
1,38
1,38
1,42
1,36
1,36
1,45
1,32
1,39
1,32
1,32
1,45
1,33
1,41
1,36
1,39
1,33
1,41
1,40
1,39
1,38
1,34
1,37
1,37
1,41
1,34
1,43
1,41
1,39
1,37
2,38
1,46
1,32
1,47
1,39
1,38
1,38
1,40
1,39
1,39
1,49
1,34
1,33
1,32
1,33
1,49
1,44
1,38
1,40
1,39
1,43
1,33
1,33
1,41
1,49
1,46
1,49
1,31
1,36
1,32
1,33
1,38
1,36
1,40
1,32
1,34
1,49
1,32
1,32
1,42
1,37
1,32
1,32
1,38
1,38
1,40
1,44
1,42
1,38
1,43
1,34
1,38
1,34
1,37
1,36
1,47
1,41
1,40
1,30
1,37
1,39
1,41
1,39
1,40
1,47
1,39
1,35
1,37
1,35
1,32
1,41
1,42
1,43
1,31
1,37
1,48
1,41
1,39
1,47
1,36
1,44
1,49
1,38
1,31
1,36
1,31
1,32
1,35
1,36
1,46
1,31
1,41
1,33
1,35
1,33
1,30
1,32
1,31
1,44
1,36
1,35
1,35
1,44
1,35
1,49
1,36
1,32
1,34
1,31
1,31
1,46
1,33
1,31
1,38
1,41
